video_id,glosa,tiempo_inicio,tiempo_fin,duracion_seg_etiqueta,confianza,fuente,video_path,archivo_existe,fps,keypoints_validos,mano_dominante,blur_score,velocidad_media,herramienta
fosforo_C0053_cfr,FÓSFORO,0.0,1.635,1.635,0.848,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÓSFORO\C0053_cfr.mp4,True,29.97,1.0,ambas_izq,12.84,0.01477,label_studio
fosforo_C0054_cfr,FÓSFORO,0.0,1.735,1.735,0.551,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÓSFORO\C0054_cfr.mp4,True,29.97,1.0,derecha,12.54,0.01201,label_studio
fosforo_C0055_cfr,FÓSFORO,0.0,1.368,1.368,0.711,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÓSFORO\C0055_cfr.mp4,True,29.97,1.0,derecha,13.04,0.01237,label_studio
C0063_cfr,FÚTBOL AMERICANO,0.0,1.969,1.969,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÚTBOL AMERICANO\C0063_cfr.mp4,True,29.97,1.0,ambas_izq,10.91,0.00912,label_studio
C0064_cfr,FÚTBOL AMERICANO,0.0,1.835,1.835,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÚTBOL AMERICANO\C0064_cfr.mp4,True,29.97,1.0,ambas_der,12.24,0.01062,label_studio
C0065_cfr,GALLETA,0.667,0.968,0.301,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GALLETA\C0065_cfr.mp4,True,29.97,1.0,derecha,12.33,0.00944,label_studio
C0066_cfr,GALLETA,0.167,0.534,0.367,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GALLETA\C0066_cfr.mp4,True,29.97,1.0,derecha,10.76,0.00641,label_studio
C0068_cfr,GAMA,0.0,1.468,1.468,0.455,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GAMA\C0068_cfr.mp4,True,29.97,1.0,ambas_izq,12.33,0.00938,label_studio
C0069_cfr,GAMA,0.0,1.969,1.969,0.644,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GAMA\C0069_cfr.mp4,True,29.97,1.0,ambas_izq,14.28,0.01829,label_studio
C0201_cfr,GANAR,0.0,1.368,1.368,0.763,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GANAR\C0201_cfr.mp4,True,29.97,1.0,derecha,16.88,0.01659,label_studio
C0070_cfr,GARANTIZAR,0.0,1.468,1.468,0.756,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GARANTIZAR\C0070_cfr.mp4,True,29.97,1.0,derecha,14.75,0.00995,label_studio
C0071_cfr,GARANTIZAR,0.0,0.634,0.634,0.875,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GARANTIZAR\C0071_cfr.mp4,True,29.97,1.0,derecha,10.98,0.01338,label_studio
C0072_cfr,GATO,0.667,1.368,0.701,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GATO\C0072_cfr.mp4,True,29.97,1.0,ambas_der,14.13,0.02374,label_studio
C0073_cfr,GATO,0.0,1.468,1.468,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GATO\C0073_cfr.mp4,True,29.97,1.0,ambas_izq,13.72,0.01301,label_studio
C0074_cfr,GATO,0.0,1.468,1.468,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GATO\C0074_cfr.mp4,True,29.97,1.0,ambas_izq,12.53,0.01834,label_studio
C0075_cfr,GENERACIONES ATRÁS,0.0,1.935,1.935,0.782,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GENERACIONES ATRÁS\C0075_cfr.mp4,True,29.97,1.0,ambas_izq,12.25,0.01739,label_studio
C0076_cfr,GENERAL,0.0,1.168,1.168,0.906,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GENERAL\C0076_cfr.mp4,True,29.97,1.0,ambas_izq,12.56,0.01847,label_studio
C0077_cfr,GENERAL,0.0,1.435,1.435,0.675,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GENERAL\C0077_cfr.mp4,True,29.97,1.0,derecha,12.99,0.01429,label_studio
C0078_cfr,GENERAL,0.0,1.468,1.468,0.682,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GENERAL\C0078_cfr.mp4,True,29.97,1.0,ambas_der,13.45,0.01829,label_studio
C0079_cfr,GESTO,0.0,1.468,1.468,0.786,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GESTO\C0079_cfr.mp4,True,29.97,1.0,ambas_izq,13.36,0.01322,label_studio
C0080_cfr,GESTO,0.0,1.468,1.468,0.558,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GESTO\C0080_cfr.mp4,True,29.97,1.0,ambas_izq,12.16,0.01264,label_studio
C0081_cfr,GIMNASIA,0.934,1.902,0.968,0.727,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GIMNASIA\C0081_cfr.mp4,True,29.97,1.0,ambas_izq,14.6,0.00943,label_studio
C0082_cfr,GOLPEAR,0.0,1.468,1.468,0.762,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GOLPEAR\C0082_cfr.mp4,True,29.97,1.0,derecha,11.92,0.01628,label_studio
C0083_cfr,GOLPEAR,0.0,0.968,0.968,0.733,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GOLPEAR\C0083_cfr.mp4,True,29.97,1.0,derecha,12.03,0.01719,label_studio
C0084_cfr,GOTA,0.0,1.969,1.969,0.492,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GOTA\C0084_cfr.mp4,True,29.97,1.0,derecha,12.56,0.01302,label_studio
C0085_cfr,GOTA,0.0,1.735,1.735,0.408,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GOTA\C0085_cfr.mp4,True,29.97,1.0,derecha,13.8,0.00803,label_studio
C0086_cfr,GOTA,0.0,1.969,1.969,0.618,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GOTA\C0086_cfr.mp4,True,29.97,1.0,izquierda,11.31,0.01627,label_studio
C0087_cfr,GRADUADO,0.0,1.368,1.368,0.763,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRADUADO\C0087_cfr.mp4,True,29.97,1.0,ambas_der,12.58,0.03396,label_studio
C0088_cfr,GRADUADO,0.0,1.468,1.468,0.732,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRADUADO\C0088_cfr.mp4,True,29.97,1.0,derecha,13.12,0.01871,label_studio
C0089_cfr,GRANDE,0.0,1.468,1.468,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRANDE\C0089_cfr.mp4,True,29.97,1.0,ambas_der,12.39,0.01893,label_studio
C0090_cfr,GRANDE,0.0,0.968,0.968,0.621,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRANDE\C0090_cfr.mp4,True,29.97,1.0,ambas_der,13.56,0.01685,label_studio
C0091_cfr,GRANDE,0.1,0.968,0.868,0.609,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRANDE\C0091_cfr.mp4,True,29.97,1.0,ambas_der,14.55,0.01147,label_studio
C0092_cfr,GRANJA,0.0,1.969,1.969,0.793,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRANJA\C0092_cfr.mp4,True,29.97,1.0,derecha,14.25,0.01971,label_studio
C0094_cfr,GRANJA,0.0,1.435,1.435,0.825,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRANJA\C0094_cfr.mp4,True,29.97,1.0,ambas_der,11.57,0.01916,label_studio
C0095_cfr,GRATIS,0.0,1.301,1.301,0.944,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRATIS\C0095_cfr.mp4,True,29.97,1.0,ambas_der,12.49,0.02241,label_studio
C0096_cfr,GRATIS,0.0,1.034,1.034,0.714,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRATIS\C0096_cfr.mp4,True,29.97,1.0,derecha,12.01,0.01376,label_studio
C0097_cfr,GRATIS,0.0,1.301,1.301,0.583,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRATIS\C0097_cfr.mp4,True,29.97,1.0,ambas_der,12.58,0.01376,label_studio
C0098_cfr,GRIETA,0.0,1.468,1.468,0.744,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRIETA\C0098_cfr.mp4,True,29.97,1.0,ambas_izq,12.6,0.01756,label_studio
C0099_cfr,GRIETA,0.0,1.468,1.468,0.405,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRIETA\C0099_cfr.mp4,True,29.97,1.0,ambas_izq,12.99,0.00991,label_studio
C0100_cfr,GRITAR,0.0,2.302,2.302,0.8,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRITAR\C0100_cfr.mp4,True,29.97,1.0,ambas_der,12.35,0.02278,label_studio
C0101_cfr,GRITAR,0.0,1.468,1.468,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRITAR\C0101_cfr.mp4,True,29.97,1.0,ambas_izq,14.12,0.01182,label_studio
C0102_cfr,GRITAR,0.0,1.468,1.468,0.644,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GRITAR\C0102_cfr.mp4,True,29.97,1.0,ambas_izq,13.38,0.02072,label_studio
C0194_cfr,GUAU,0.0,1.502,1.502,0.976,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUAU\C0194_cfr.mp4,True,29.97,1.0,ambas_der,17.72,0.02238,label_studio
C0103_cfr,GUITARRA,0.0,1.468,1.468,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUITARRA\C0103_cfr.mp4,True,29.97,1.0,izquierda,12.35,0.0083,label_studio
C0104_cfr,GUITARRA,0.0,1.468,1.468,0.318,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUITARRA\C0104_cfr.mp4,True,29.97,1.0,derecha,13.96,0.00531,label_studio
C0105_cfr,GUITARRA,0.0,0.334,0.334,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUITARRA\C0105_cfr.mp4,True,29.97,1.0,izquierda,12.18,0.01426,label_studio
C0106_cfr,GUITARRA,0.0,0.367,0.367,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUITARRA\C0106_cfr.mp4,True,29.97,1.0,izquierda,13.72,0.01336,label_studio
C0267_cfr,GUSTO,0.0,2.002,2.002,0.544,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\GUSTO\C0267_cfr.mp4,True,29.97,1.0,ambas_der,15.25,0.01184,label_studio
C0109_cfr,HABLA CON SEÑALES,0.0,0.3,0.3,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HABLA CON SEÑALES\C0109_cfr.mp4,True,29.97,1.0,ambas_izq,11.62,0.01776,label_studio
C0114_cfr,HACE DE VERDAD,0.0,2.135,2.135,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACE DE VERDAD\C0114_cfr.mp4,True,29.97,1.0,ambas_der,13.11,0.01387,label_studio
C0115_cfr,HACE DE VERDAD,0.0,2.169,2.169,0.565,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACE DE VERDAD\C0115_cfr.mp4,True,29.97,1.0,ambas_izq,10.25,0.01196,label_studio
C0110_cfr,HACE MUCHO TIEMPO,0.0,2.936,2.936,0.953,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACE MUCHO TIEMPO\C0110_cfr.mp4,True,29.97,1.0,derecha,12.05,0.01482,label_studio
C0111_cfr,HACE MUCHO TIEMPO,0.0,3.303,3.303,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACE MUCHO TIEMPO\C0111_cfr.mp4,True,29.97,1.0,derecha,11.48,0.00656,label_studio
C0112_cfr,HACER CLIC,0.033,2.436,2.403,0.569,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACER CLIC\C0112_cfr.mp4,True,29.97,1.0,ambas_izq,13.39,0.01196,label_studio
C0113_cfr,HACER CLIC,0.0,2.97,2.97,0.438,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HACER CLIC\C0113_cfr.mp4,True,29.97,1.0,ambas_der,12.55,0.0146,label_studio
C0116_cfr,HAMBURGUESA,0.0,2.569,2.569,0.414,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HAMBURGUESA\C0116_cfr.mp4,True,29.97,1.0,ambas_der,12.26,0.01281,label_studio
C0117_cfr,HAMBURGUESA,0.0,1.869,1.869,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HAMBURGUESA\C0117_cfr.mp4,True,29.97,1.0,ambas_izq,10.74,0.01533,label_studio
C0224_cfr,HASTA AHORA,0.0,1.902,1.902,0.615,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HASTA AHORA\C0224_cfr.mp4,True,29.97,1.0,ambas_izq,13.32,0.01638,label_studio
C0118_cfr,HELADO,0.0,1.368,1.368,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HELADO\C0118_cfr.mp4,True,29.97,1.0,derecha,10.47,0.01106,label_studio
C0119_cfr,HELADO,0.0,1.401,1.401,0.538,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HELADO\C0119_cfr.mp4,True,29.97,1.0,derecha,10.14,0.00883,label_studio
C0120_cfr,HERMANO,0.0,2.135,2.135,0.328,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HERMANO\C0120_cfr.mp4,True,29.97,1.0,izquierda,10.73,0.00882,label_studio
C0121_cfr,HERMANO,0.0,1.802,1.802,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HERMANO\C0121_cfr.mp4,True,29.97,1.0,ambas_izq,9.63,0.01324,label_studio
C0122_cfr,HIJA,0.0,2.97,2.97,0.478,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HIJA\C0122_cfr.mp4,True,29.97,1.0,derecha,11.26,0.01555,label_studio
C0123_cfr,HIJA,0.0,2.97,2.97,0.539,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HIJA\C0123_cfr.mp4,True,29.97,1.0,derecha,10.27,0.01328,label_studio
C0124_cfr,HIJA,0.0,2.369,2.369,0.657,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HIJA\C0124_cfr.mp4,True,29.97,1.0,derecha,10.15,0.01204,label_studio
C0125_cfr,HIJA,0.0,1.602,1.602,0.767,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HIJA\C0125_cfr.mp4,True,29.97,1.0,derecha,10.07,0.01374,label_studio
C0126_cfr,HISTORIA,0.0,2.035,2.035,0.877,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HISTORIA\C0126_cfr.mp4,True,29.97,1.0,ambas_der,11.88,0.02244,label_studio
C0127_cfr,HISTORIA,0.0,1.368,1.368,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HISTORIA\C0127_cfr.mp4,True,29.97,1.0,ambas_der,9.94,0.02069,label_studio
C0128_cfr,HOGAR,0.0,2.97,2.97,0.568,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOGAR\C0128_cfr.mp4,True,29.97,1.0,ambas_izq,14.77,0.01462,label_studio
C0129_cfr,HOGAR,0.0,2.369,2.369,0.708,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOGAR\C0129_cfr.mp4,True,29.97,1.0,ambas_izq,10.0,0.01979,label_studio
C0130_cfr,HOMBRE_2,0.0,1.368,1.368,0.351,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOMBRE_2\C0130_cfr.mp4,True,29.97,1.0,derecha,12.23,0.00695,label_studio
C0131_cfr,HOMBRE_2,0.0,1.368,1.368,0.514,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOMBRE_2\C0131_cfr.mp4,True,29.97,1.0,derecha,10.68,0.00973,label_studio
C0132_cfr,HONESTO,0.934,3.203,2.269,0.59,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HONESTO\C0132_cfr.mp4,True,29.97,1.0,derecha,12.65,0.01248,label_studio
C0133_cfr,HONESTO,0.0,2.002,2.002,0.632,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HONESTO\C0133_cfr.mp4,True,29.97,1.0,derecha,11.08,0.01092,label_studio
C0134_cfr,HONOR,0.667,2.97,2.303,0.333,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HONOR\C0134_cfr.mp4,True,29.97,1.0,derecha,11.51,0.01295,label_studio
C0135_cfr,HONOR,0.0,1.468,1.468,0.622,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HONOR\C0135_cfr.mp4,True,29.97,1.0,ambas_der,10.31,0.01626,label_studio
C0136_cfr,HOSPITAL,0.0,0.634,0.634,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOSPITAL\C0136_cfr.mp4,True,29.97,1.0,derecha,9.37,0.01619,label_studio
C0137_cfr,HOSPITAL,0.0,0.968,0.968,0.7,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HOSPITAL\C0137_cfr.mp4,True,29.97,1.0,derecha,8.88,0.01374,label_studio
C0107_cfr,HÁBITO,0.0,1.468,1.468,0.841,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HÁBITO\C0107_cfr.mp4,True,29.97,1.0,derecha,12.86,0.01256,label_studio
C0108_cfr,HÁBITO,0.0,1.468,1.468,0.511,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\HÁBITO\C0108_cfr.mp4,True,29.97,1.0,ambas_izq,12.77,0.01306,label_studio
C0139_cfr,IDENTIFICAR,0.067,2.469,2.402,0.754,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IDENTIFICAR\C0139_cfr.mp4,True,29.97,1.0,ambas_izq,8.15,0.01275,label_studio
C0140_cfr,IDENTIFICAR,0.0,1.468,1.468,0.561,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IDENTIFICAR\C0140_cfr.mp4,True,29.97,1.0,ambas_izq,9.45,0.01214,label_studio
C0141_cfr,IDIOMA,0.067,1.001,0.934,0.524,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IDIOMA\C0141_cfr.mp4,True,29.97,1.0,ambas_izq,9.88,0.01599,label_studio
C0142_cfr,IDIOMA,0.0,1.468,1.468,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IDIOMA\C0142_cfr.mp4,True,29.97,1.0,ambas_izq,9.84,0.01481,label_studio
C0143_cfr,IGLESIA,0.067,1.969,1.902,0.66,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IGLESIA\C0143_cfr.mp4,True,29.97,1.0,ambas_der,9.79,0.01934,label_studio
C0144_cfr,IGLESIA,0.0,1.468,1.468,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IGLESIA\C0144_cfr.mp4,True,29.97,1.0,ambas_izq,10.2,0.00775,label_studio
C0145_cfr,ILEGAL,0.0,1.668,1.668,0.522,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ILEGAL\C0145_cfr.mp4,True,29.97,1.0,ambas_der,10.61,0.00897,label_studio
C0005_cfr,IMAGINAR,0.0,2.402,2.402,0.448,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMAGINAR\C0005_cfr.mp4,True,29.97,1.0,ambas_izq,25.73,0.01473,label_studio
C0006_cfr,IMAGINAR,0.267,3.337,3.07,0.388,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMAGINAR\C0006_cfr.mp4,True,29.97,1.0,ambas_der,23.24,0.01797,label_studio
C0007_cfr,IMAGINAR,0.033,2.469,2.436,0.591,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMAGINAR\C0007_cfr.mp4,True,29.97,1.0,derecha,22.61,0.01031,label_studio
C0008_cfr,IMPLANTE COCLEAR,0.167,1.969,1.802,0.471,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMPLANTE COCLEAR\C0008_cfr.mp4,True,29.97,1.0,derecha,20.73,0.01023,label_studio
C0009_cfr,IMPORTANTE,0.0,2.536,2.536,0.616,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMPORTANTE\C0009_cfr.mp4,True,29.97,1.0,ambas_izq,22.62,0.01392,label_studio
C0010_cfr,IMPOSIBLE,0.167,2.736,2.569,0.857,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMPOSIBLE\C0010_cfr.mp4,True,29.97,1.0,ambas_izq,20.4,0.02258,label_studio
C0011_cfr,IMPOSIBLE,0.667,2.536,1.869,0.714,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IMPOSIBLE\C0011_cfr.mp4,True,29.97,1.0,ambas_izq,20.21,0.01229,label_studio
C0012_cfr,INCLINARSE,0.0,2.469,2.469,0.417,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INCLINARSE\C0012_cfr.mp4,True,29.97,1.0,derecha,18.4,0.00699,label_studio
C0013_cfr,INCLINARSE,0.0,2.736,2.736,0.392,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INCLINARSE\C0013_cfr.mp4,True,29.97,1.0,ambas_izq,21.02,0.00802,label_studio
C0015_cfr,INCLUIRINVOLUCRAR,0.167,1.969,1.802,0.511,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INCLUIRINVOLUCRAR\C0015_cfr.mp4,True,29.97,1.0,ambas_izq,20.96,0.01318,label_studio
C0016_cfr,INCLUIRINVOLUCRAR,0.234,2.102,1.868,0.633,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INCLUIRINVOLUCRAR\C0016_cfr.mp4,True,29.97,1.0,ambas_izq,20.34,0.01247,label_studio
C0014_cfr,INGRESAR,0.067,1.702,1.635,0.548,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INGRESAR\C0014_cfr.mp4,True,29.97,1.0,ambas_der,19.59,0.01066,label_studio
C0017_cfr,INOCENTE,0.067,2.536,2.469,0.612,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INOCENTE\C0017_cfr.mp4,True,29.97,1.0,derecha,21.39,0.01208,label_studio
C0018_cfr,INSPIRAR,0.067,2.269,2.202,0.78,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INSPIRAR\C0018_cfr.mp4,True,29.97,1.0,ambas_der,24.59,0.01672,label_studio
C0019_cfr,INTELIGENTE,0.067,2.703,2.636,0.319,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTELIGENTE\C0019_cfr.mp4,True,29.97,1.0,derecha,22.72,0.01933,label_studio
C0020_cfr,INTELIGENTE,0.133,2.236,2.103,0.429,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTELIGENTE\C0020_cfr.mp4,True,29.97,1.0,ambas_der,20.21,0.01231,label_studio
C0021_cfr,INTELIGENTE,0.267,3.003,2.736,0.56,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTELIGENTE\C0021_cfr.mp4,True,29.97,1.0,ambas_izq,24.19,0.01922,label_studio
C0022_cfr,INTENTAR,0.734,2.402,1.668,0.674,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTENTAR\C0022_cfr.mp4,True,29.97,1.0,ambas_izq,24.64,0.02183,label_studio
C0023_cfr,INTERNACIONAL,0.067,2.736,2.669,0.452,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERNACIONAL\C0023_cfr.mp4,True,29.97,1.0,ambas_izq,21.62,0.01409,label_studio
C0024_cfr,INTERNET,0.067,2.069,2.002,0.34,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERNET\C0024_cfr.mp4,True,29.97,1.0,derecha,23.36,0.01058,label_studio
C0026_cfr,INTERPRET+AGENTE,0.0,1.668,1.668,0.591,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERPRET+AGENTE\C0026_cfr.mp4,True,29.97,1.0,ambas_izq,22.74,0.00995,label_studio
C0027_cfr,INTERPRET+AGENTE,0.067,2.002,1.935,0.588,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERPRET+AGENTE\C0027_cfr.mp4,True,29.97,1.0,ambas_izq,23.02,0.0132,label_studio
C0028_cfr,INTERRUMPIR,0.0,1.835,1.835,0.333,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERRUMPIR\C0028_cfr.mp4,True,29.97,1.0,izquierda,20.87,0.01,label_studio
C0029_cfr,INTERRUMPIR,0.2,1.802,1.602,0.488,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\INTERRUMPIR\C0029_cfr.mp4,True,29.97,1.0,ambas_izq,19.41,0.01003,label_studio
C0030_cfr,IR,0.1,1.969,1.869,0.673,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\IR\C0030_cfr.mp4,True,29.97,1.0,ambas_izq,18.71,0.01161,label_studio
C0031_cfr,JEFE,0.067,2.236,2.169,0.741,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JEFE\C0031_cfr.mp4,True,29.97,1.0,ambas_izq,23.42,0.01272,label_studio
C0032_cfr,JEFE,0.067,2.002,1.935,0.608,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JEFE\C0032_cfr.mp4,True,29.97,1.0,ambas_der,19.46,0.01062,label_studio
C0033_cfr,JEFE,0.033,1.768,1.735,0.578,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JEFE\C0033_cfr.mp4,True,29.97,1.0,ambas_der,20.4,0.0124,label_studio
C0034_cfr,JEFE,0.801,1.602,0.801,0.882,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JEFE\C0034_cfr.mp4,True,29.97,1.0,ambas_der,20.38,0.02625,label_studio
C0185_cfr,JOVEN,0.1,1.468,1.368,0.543,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JOVEN\C0185_cfr.mp4,True,29.97,1.0,derecha,15.71,0.01054,label_studio
C0254_cfr,JUEVES,0.0,1.902,1.902,0.717,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\JUEVES\C0254_cfr.mp4,True,29.97,1.0,derecha,13.56,0.0113,label_studio
C0111_cfr,LA PRÓXIMA SEMANA,0.05,1.485,1.435,0.738,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LA PRÓXIMA SEMANA\C0111_cfr.mp4,True,59.94,1.0,derecha,22.19,0.00926,label_studio
C0112_cfr,LA PRÓXIMA SEMANA,0.0,0.584,0.584,0.387,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LA PRÓXIMA SEMANA\C0112_cfr.mp4,True,59.94,1.0,ambas_izq,21.26,0.00602,label_studio
C0113_cfr,LA PRÓXIMA SEMANA,0.0,0.617,0.617,0.545,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LA PRÓXIMA SEMANA\C0113_cfr.mp4,True,59.94,1.0,derecha,18.03,0.0076,label_studio
C0035_cfr,LA SEMANA PASADA,0.0,2.936,2.936,0.607,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LA SEMANA PASADA\C0035_cfr.mp4,True,29.97,1.0,ambas_izq,20.83,0.01352,label_studio
